Website,window.onload,document.createElement
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/S13.2.1_A4_T2.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/simulateEvent.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/jquery.raty.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.4.4.17-5-18.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/__package__.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.2.3.14-2-4.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/stack.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/utility.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/editor.patch.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/jquery.tabpanel.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.4.4.21-5-9.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/S15.8.1.7_A4.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/social_butterfly.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/strings.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/xml-grid.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/toggle-active.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.2.3.5-4-143.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/ax.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/intl-messageformat-with-locales.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/user.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/11.1.5_4-4-c-1.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/List.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/ColorTransform.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/DateTime.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/FileDrop.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/operator.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/levels.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/modify.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/profile.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/Locale.pt-BR.Date.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/ButtonGroup.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/BaseLayerContainer.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/restricted.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/fcp-html.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/stripes.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/export-star.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/site-settings.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/kendo.culture.es-DO.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/field-popup.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.2.3.6-4-114.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/S15.5.4.14_A2_T18.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/labels.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/loader.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/Skip_DerivedButton.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/anchor_point.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/angular-raven.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.2.3.7-5-b-2.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.2.3.5-4-10.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/include.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.4.4.22-3-5.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/job_street_baq_6.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/PagedFlickr_en-US.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/login-window.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/Record.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/Tips.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/progressbar_tickets.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/domUtils.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.2.3.6-3-92-1.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.4.4.22-9-c-i-22.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/bootstrap-wysihtml5.lt-LT.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/kendo.culture.en-BZ.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/ContentPane.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/smoke.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/accordion_events.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.4.4.22-9-c-ii-25.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/mapshaper-file-types.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/job_cw_test.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/ob-alert-management-view.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/GroupTab.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/ext-base-end.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/StackedBars.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/S7.6_A5.2_T6.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/UserSettings.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/file.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/stolen.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/sl.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.4.4.21-8-b-iii-1-27.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/ca.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.2.3.3-4-119.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.2.3.5-4-49.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/ForInLoop.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.2.3.5-4-187.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/recursionTrcWindCON.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/_PlotEvents.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.2.3.4-4-44.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/angular-json-editor.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.2.3.6-4-188.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/Array.Extras.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/S15.7.4.5_A1.2_D02.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/airpub.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/78show.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/jquery.wymeditor.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/isSafeInteger.module.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/new.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/glisse.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/context.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/State.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/Tufte.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/has_element_with_class_name_test.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/furniture_tallcabinet.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/simple-modal.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/gradientengine.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/drink.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/eu.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/flyout.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/CollapsibleToolbar.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/client__profile.deps.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/User.Header.Legacy.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.2.3.6-4-370.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/Element.traversal.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/chatroom.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.4.4.22-9-c-i-7.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/emblem_grendaline.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/youtube.server-tests.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/data_demo1.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/modernizr.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/catalog-loader.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.4.4.21-3-22.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/iplatform.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/property-paused.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/earthshaker.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/preview.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/calendar-zh.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/job_cult_herb_garden_large.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/templateRouter.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/Carousel$scrollByItem.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/GL.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/email_alert.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/gas_guzzler.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.4.4.18-3-6.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/jquery.synctranslit.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/effects.bounce.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/tzm.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/S15.5.4.14_A2_T32.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/Tab.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/cohorts.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.2.3.6-4-601.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/or.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.2.3.7-6-a-195.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.4.4.20-9-b-15.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/Modal.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/compulsive_moisturizer.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.2.3.3-4-50.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/tiles.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/runtests.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/ui-four-joint.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/pages.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/setBorderBoxStyles.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/S7.6_A5.2_T8.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/Constructor.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/messages_ru.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/201403121234567_weather.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.2.3.3-4-27.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/serialize_form.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.2.3.8-4-1.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.12.2-0-3.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/TapRepeater.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/pagesbuild.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/media.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/topics.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/69while.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/collection_musicblocks_dg.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/swine_snuggler.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/StringMap.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/SimpleHistoryManager.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.2.3.6-4-408.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/filter.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.2.3.7-6-a-150.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/config_base.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/textfield_keyboards.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.4.4.14-9-b-i-10.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/ext-lang-en_GB.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/EdgeSwipe.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/warp.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/hasTouch.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.2.3.7-5-b-230.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/state-machine.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/vulnerability_solution.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/_html.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/call_loader.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/version.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/fujifilm.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/fitbit_activity_ids.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/Floated.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/block_party.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/datepicker-bg.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.4.4.22-4-5.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/cflow.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/zh-cn.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/bootstrap-datetimepicker.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/presets.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/eliminate-duplicate-function-declarations-3.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/03-rdf.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/osd_logs.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/EncryptedRemoteObject.test.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/dynamics_browser.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/years.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/dashboard-sidebar.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/editor_plugin_src_original.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/minifiers-tests.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.2.3.5-4-269.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/Login.a.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/11.1.4_5-6-1.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/boot.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/View.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/message.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/FieldTypeComponent.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.2.3.7-2-4.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.4.4.22-9-b-1.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/125039.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/TestModules.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.4.4.20-9-c-i-7.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/Request.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/jquery.placeholder.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.4.4.19-5-9.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/ui-sprite.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/Error_ExportStarDuplicateExport.module.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/vml_attach.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/spectrumColorpicker.directive.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/RestUrlDialog.widgets.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.4.4.14-5-1.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/UploadImage.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.2.3.7-6-a-261.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.4.4.17-7-c-i-10.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/belongsto.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/PRNG.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/query.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/ellipse.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/wrule.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/S15.4.4.3_A2_T1.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/testacmojitdone8server.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/Chap11-5.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/AutoCompleteInputDecorator.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/S15.4.4.5_A6.5.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/kendo.culture.ca.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.2.3.7-6-a-57.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/polyfill.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/speedSpec.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.2.3.6-4-293-3.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/template.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/bridge.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/SelfIlluminationBlink.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/invoking_garden.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/hello.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/locale-he.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/theme.dev.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.4.4.15-0-1.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.4.4.20-4-3.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/_widgetedit.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/BackgroundLayer.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/stackbar.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/UI.UL_OL_Masseuse.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/testoverrides.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.4.4.22-3-13.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/test-prep.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/GrayFilter.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.4.4.20-9-b-6.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/Chain.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/simple.amd.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/LiveEditSupport.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/15.2.3.6-4-93.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/mapshaper-subdivide.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/ng-grid.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/mini.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/watchSize.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/kendo.culture.ig.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/mixpanel-jslib-snippet.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/kendo.culture.pl.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/less_tests.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/removeStyle.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/FieldLayout.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/geometry_scaling.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/UIListView.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/test_dashboard_zh-Hans_title.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/PrototypeDescriptor.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/test_intermojit.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/jquery.markitup.set.wiki.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/toc.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/form.transaction.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/querystring.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/angular-locale_ms-my.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/S15.3.4.3_A6_T1.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/WaypointTraveler.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/jquery.horizslotmanager.html",0,0
"https://randomnameless.github.io/JSMBOXDataset/Benign/150kJSDataset/jquery.snipe.html",0,0
